"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
"1" 21.0934844192635 27.4107648725212 27.2351274787535 20.600566572238 15.2776203966006 17.0679886685552 23.8583569405099 22.7337110481586 30.2096317280453 41.5807365439093 31.8413597733711 14.4305949008499 10.0793201133144 21.371104815864 41.4985835694051 34.6600566572238 21.5920679886686 24.1019830028329 17.300283286119 10.3881019830028 15.2124645892351 39.4305949008499 63.2011331444759 38.915014164306 12.5127478753541 13.2067988668555 14.8016997167139 13.5665722379603 19.3399433427762 39.1954674220963 49.2237960339943 25.6345609065156 19.4305949008499 28.0651558073654 34.070821529745 31.2124645892351 26.2039660056657 29.0481586402266 30.0311614730878 21.7988668555241 48.2351274787535 84.5439093484419 67.4759206798867 26.2011331444759 16.1189801699717 22.6742209631728 38.0821529745042 32.7818696883853 82.1416430594901 82.5977337110482 33.1303116147309 9.97450424929179 10.4702549575071 25.9263456090652 40.5552407932011 52.2917847025496 15.1756373937677 16.6373937677054 21.0651558073654 22.7648725212465 28.2407932011331 48.0991501416431 48.9206798866856 24.4900849858357 22.614730878187 21.1558073654391 19.8300283286119 16.1359773371105 18.4957507082153 35.3059490084986 57.4645892351275 40.7790368271955 33.6203966005666 27.8045325779037 26.4249291784703 14.0821529745042 13.3456090651558 38.728045325779 98.9801699716714 83.0594900849858 64.1954674220963 39.4334277620397 43.7053824362606 31.4277620396601 12.7223796033994 14.6685552407932 51.6827195467422 81.3172804532578 15.2209631728045 26.7223796033994 53.042492917847 41.4305949008499 23.5240793201133 24.28611898017 23.2152974504249 15.6685552407932 21.314447592068 34.5240793201133 39.1274787535411 21.7790368271955 13.1558073654391 13.1161473087819 20.0764872521246 21.4362606232295 19.7025495750708 49.2832861189802 73.2011331444759 36.9065155807365 11.9206798866856 10.5297450424929 21.371104815864 20.7762039660057 13.8753541076487 37.4674220963173 82.9008498583569 53.628895184136 15.0963172804533 9.75920679886686 14.0311614730878 13.8668555240793 15.1926345609065 30.6827195467422 59.643059490085 36.8243626062323 13.5467422096317 10.2067988668555 13.4362606232295 14.4334277620397
"2" 7.77307692307692 8.00769230769231 16.3538461538462 17.6615384615385 17.1653846153846 12.5153846153846 15.1769230769231 12.3 18.8884615384615 12.4884615384615 19.6730769230769 17.0461538461538 13.7538461538462 9.65384615384615 20.1961538461538 28.9615384615385 54.2307692307692 11.6692307692308 11.0115384615385 7.47692307692308 5.10384615384615 5.46923076923077 30.8653846153846 94.3153846153846 45.6038461538462 7.33461538461538 4.63846153846154 4.01923076923077 4.46923076923077 9.05769230769231 48.7615384615385 99.8769230769231 6.76538461538462 4.65384615384615 8.15769230769231 10.35 14.3423076923077 36.0307692307692 85.1653846153846 35.4807692307692 33.05 10.3346153846154 9.45 8.07307692307692 9.88846153846154 40.2038461538462 102.042307692308 66.1 101.684615384615 12.5076923076923 3.67307692307692 2.48076923076923 3.05384615384615 7.48846153846154 42.6038461538462 128.973076923077 43.7730769230769 7.89615384615385 9.06923076923077 14.0769230769231 10.0961538461538 10.7192307692308 37.4653846153846 89.6461538461539 11.9461538461538 6.75384615384615 6.16923076923077 3.39615384615385 5.77692307692308 35.7846153846154 106.196153846154 55.9653846153846 13.6 6.8 6.51538461538462 5.92307692307692 8.53076923076923 57.05 123.776923076923 69.85 57.3346153846154 13.3653846153846 10.0461538461538 9.30769230769231 7.95384615384615 16.6115384615385 76.3230769230769 110.273076923077 23.3423076923077 12.8807692307692 20.6192307692308 25.0692307692308 15.7769230769231 10.4730769230769 15.4576923076923 28.7807692307692 14.8076923076923 17.4807692307692 18.8384615384615 9.86923076923077 6.56153846153846 10.2384615384615 25.2692307692308 17.8730769230769 14.2692307692308 19.4769230769231 24.6192307692308 17.3307692307692 10.8115384615385 14.35 28.5961538461538 13.9423076923077 16.7769230769231 18.2730769230769 27.0038461538462 20.1153846153846 12.2923076923077 11.0730769230769 18.1038461538462 15.4576923076923 11.0384615384615 12.3923076923077 24.8038461538462 22.3961538461538 15.6538461538462 9.20384615384615 8.11153846153846 9.17692307692308
"3" 20.2727272727273 15.0037878787879 19.7765151515152 20.9583333333333 16.7765151515152 11.6969696969697 16.1742424242424 22.4545454545455 48.2954545454545 21.4431818181818 16.8560606060606 16.6969696969697 12.8409090909091 11.7537878787879 21.6818181818182 47.6704545454545 80.6363636363636 21.5606060606061 10.3636363636364 7.6780303030303 8.0719696969697 7.74242424242424 21.8030303030303 78.6628787878788 47.1893939393939 12.8598484848485 7.75 6.71969696969697 9.5719696969697 10.7954545454545 23.8863636363636 58.8143939393939 31.7007575757576 22.3295454545455 24.7234848484848 23.3030303030303 17.8409090909091 13.5075757575758 15.6628787878788 27.1287878787879 76.1742424242424 46.594696969697 32.9924242424242 16.7083333333333 11.3560606060606 13.5 23.6931818181818 58.9015151515151 108.958333333333 34.5530303030303 13.7575757575758 7.68181818181818 7.1969696969697 7.20454545454545 21.1060606060606 99.2121212121212 48.3901515151515 11.719696969697 7.75378787878788 11.8030303030303 16.2386363636364 12.844696969697 23.0340909090909 62.6363636363636 33.905303030303 20.7916666666667 18.1439393939394 16.3030303030303 16.4962121212121 13.7575757575758 18.4621212121212 32.625 91.9128787878788 29.7992424242424 19.2234848484848 12.1742424242424 8.5 10.375 29.0530303030303 99.0492424242424 111.390151515152 23.1515151515152 11.1098484848485 7.6780303030303 6.81818181818182 4.81060606060606 19.2575757575758 114.613636363636 35.5 13.2272727272727 14.4469696969697 23.3598484848485 21.0795454545455 11.905303030303 14.75 37.1704545454545 34.3106060606061 13.4469696969697 8.39772727272727 9.24621212121212 11.4318181818182 14.8409090909091 22.344696969697 38.2121212121212 96.5530303030303 24.6022727272727 6.40151515151515 4.72348484848485 3.36742424242424 5.17424242424242 17.125 85.9204545454545 77.7727272727273 25.1363636363636 14.5037878787879 12.8484848484848 9.3219696969697 4.12878787878788 10.3219696969697 64.4621212121212 22.0037878787879 13.0681818181818 15.7007575757576 25.6098484848485 20.8939393939394 8.87121212121212 10.4659090909091 18.0075757575758
"4" 9.16349809885932 5 5.19011406844106 9.2319391634981 46.8212927756654 34.0114068441065 16.1977186311787 10.1939163498099 1.57794676806084 2.01901140684411 7.46768060836502 29.3231939163498 129.908745247148 57.3307984790875 7.72243346007605 2.26235741444867 7.58555133079848 14.3726235741445 23.9695817490494 23.0038022813688 59.8098859315589 18.1901140684411 9.78326996197719 5.79087452471483 13.2661596958175 18.8821292775665 25.9847908745247 8.57794676806084 5.38022813688213 6.59315589353612 10.0266159695817 7.65019011406844 14.9391634980989 9.89733840304183 6.1787072243346 8.79847908745247 47.3688212927757 30.9391634980989 14.3041825095057 13.2167300380228 1.79847908745247 1.43346007604563 1.93155893536122 21.6539923954373 144.041825095057 101.212927756654 17.7300380228137 3.23954372623574 6.68441064638783 8.45247148288973 10.6920152091255 14.680608365019 74.2965779467681 58.0798479087453 94.0190114068441 24.2357414448669 12.2053231939163 11.1292775665399 12.5665399239544 4.90114068441065 5.51330798479087 20.0456273764259 85.6768060836502 24.2053231939163 15.6501901140684 12.574144486692 11.1102661596958 9.45247148288973 22.8022813688213 16.8897338403042 13.2205323193916 10.5133079847909 5.75285171102662 4.22053231939164 5.02281368821293 8.77566539923954 82.2851711026616 125.174904942966 81.277566539924 9.81368821292776 2.91254752851711 2.42965779467681 3.32319391634981 3.43346007604563 13.8060836501901 83.6463878326996 145.653992395437 38.4068441064639 2.66159695817491 2.53992395437262 3.73384030418251 3.26615969581749 7.25855513307985 48.4638783269962 137.19391634981 26.8555133079848 13.2015209125475 11.8212927756654 12.0494296577947 7.84030418250951 10.4106463878327 7.44486692015209 8.22813688212928 6.47908745247148 12.8212927756654 11.1596958174905 13.7186311787072 11.3764258555133 17.6121673003802 16.7794676806084 19.2281368821293 8.43346007604563 9.22433460076046 9.98479087452471 15.8707224334601 11.615969581749 10.1520912547529 18.8136882129278 41.6083650190114 11.8973384030418 2.90114068441065 5.36121673003802 13.5627376425856 10.9391634980989 13.2357414448669 23.0228136882129 40.2319391634981 6.85171102661597
"5" 17.3883495145631 17.1893203883495 18.3203883495146 12.3252427184466 11.7135922330097 18.5631067961165 21.4029126213592 17.0145631067961 18.126213592233 20.3592233009709 22.7766990291262 15.6601941747573 17.0922330097087 22.6844660194175 28.9077669902913 19.747572815534 19.8349514563107 20.0291262135922 20.2718446601942 16.1504854368932 20.5679611650485 24.5339805825243 25.252427184466 21.7233009708738 12.1893203883495 14.4320388349515 16.7038834951456 14.5631067961165 18.1067961165049 20.4271844660194 21.4854368932039 15.4514563106796 21.0582524271845 33.8009708737864 32.2864077669903 12.3932038834951 13.5970873786408 26.0485436893204 30.3106796116505 18.3980582524272 29.7864077669903 35.1456310679612 33.5728155339806 21.6650485436893 23.5388349514563 37.0776699029126 44.747572815534 29.1796116504854 30.1407766990291 28.7184466019417 28.9708737864078 23.0145631067961 29.1165048543689 41.4660194174757 42.8495145631068 33.1990291262136 14.0728155339806 17.9368932038835 23.004854368932 18.4126213592233 19.9563106796117 30.3398058252427 33.4660194174757 19.378640776699 13.1747572815534 85.6747572815534 98.4029126213592 16.8252427184466 7.55825242718447 10.5533980582524 12.0825242718447 5.79611650485437 19.2281553398058 85.3058252427184 100.966019417476 22.9223300970874 12.9029126213592 19.1407766990291 24.878640776699 14.1067961165049 22.1165048543689 63.7281553398058 80.4854368932039 27.3106796116505 17.0631067961165 27.5485436893204 29.1796116504854 18.3398058252427 11.9223300970874 31.0485436893204 47.5097087378641 23.3203883495146 18.5485436893204 25.3155339805825 27.0291262135922 13.8543689320388 7.60194174757282 68.4708737864078 93.6067961165049 17.8834951456311 7.46116504854369 11.0873786407767 11.9466019417476 3.71359223300971 9.05825242718447 94.9660194174757 114.631067961165 15.3980582524272 3.92718446601942 8.16019417475728 11.8932038834951 4.46601941747573 11.9271844660194 95.1893203883495 114.553398058252 15.8252427184466 4.07766990291262 6.24757281553398 8.93689320388349 5.16019417475728 9.14563106796117 62.2378640776699 97.3640776699029 22.1165048543689 6.80582524271845 5.60194174757282 8.55825242718447 4.94660194174757
"6" 19.8975609756098 47.2926829268293 27.590243902439 10.7268292682927 11.2585365853659 18.2536585365854 16.0926829268293 12.8146341463415 32.7609756097561 58.1512195121951 18.1463414634146 6.39512195121951 19.9951219512195 65.2390243902439 32.2487804878049 13.5463414634146 9.64390243902439 20.9365853658537 10.3414634146341 8.60487804878049 49.990243902439 115.834146341463 33.5219512195122 5.27317073170732 12.3073170731707 19.5317073170732 15.4292682926829 9.48780487804878 26.6048780487805 65.9853658536585 15.8048780487805 6.69756097560976 23.0585365853659 41.4878048780488 26.2048780487805 15.9219512195122 18.4682926829268 20.7951219512195 16.4487804878049 12.9463414634146 39.2975609756098 93.7219512195122 57.780487804878 23.5024390243902 18.3219512195122 22.5609756097561 15.6146341463415 11.1170731707317 40.7073170731707 97.0682926829268 32.6536585365854 8.13170731707317 36.4 104.117073170732 24.1170731707317 7.08292682926829 9.66341463414634 16.7170731707317 5.81951219512195 6.09268292682927 54.1512195121951 119.882926829268 32.9463414634146 7.50731707317073 18.980487804878 20.5317073170732 15.6731707317073 16.3317073170732 25.0146341463415 25.7853658536585 23.0780487804878 14.2829268292683 31.5170731707317 38.4780487804878 27.809756097561 26.2682926829268 35.5073170731707 32.3463414634146 31.619512195122 20.5658536585366 68.8878048780488 95.8243902439024 27.4731707317073 10.4243902439024 17.780487804878 26.8048780487805 16.3073170731707 19.9414634146341 22.790243902439 54.3560975609756 16.6 10.1951219512195 47.2292682926829 84.6780487804878 19.780487804878 6.97560975609756 16.8292682926829 20.8 12.8536585365854 10.8975609756098 17.0341463414634 18.3024390243902 14.3756097560976 11.4048780487805 20.3073170731707 21.0487804878049 14.7073170731707 13.8829268292683 25.990243902439 29.1512195121951 20.1463414634146 13.3073170731707 37.580487804878 45.8878048780488 18.3951219512195 10.3365853658537 16.6243902439024 24.3073170731707 14.8341463414634 13.6292682926829 28.4536585365854 53.4341463414634 20.5414634146341 13.8048780487805 22.409756097561 24.4878048780488 7.90731707317073 8.08292682926829
"7" 13.847972972973 6.71959459459459 7.63513513513514 10.9797297297297 24.625 34.2905405405405 23.5304054054054 16.1148648648649 4.22297297297297 2.60135135135135 4.35472972972973 23.8783783783784 96.2736486486486 77.9527027027027 19.8243243243243 6.2027027027027 6.60472972972973 8.08445945945946 8.42567567567568 27.6385135135135 91.6621621621622 57.3918918918919 9.47972972972973 4.58108108108108 15.3952702702703 17.5135135135135 12.2668918918919 12.3243243243243 24.8851351351351 21.3547297297297 9.02364864864865 7.27702702702703 17.7263513513514 11.625 16.347972972973 20.4594594594595 29.3783783783784 24.1452702702703 18.4966216216216 18.9493243243243 4.91891891891892 4.03716216216216 12.6081081081081 60.7364864864865 115.692567567568 70.5574324324324 14.2905405405405 6.60810810810811 6.40540540540541 7.38175675675676 12.5945945945946 46.9560810810811 108.263513513514 73.445945945946 23.4087837837838 7.42567567567568 15.4898648648649 15.6486486486486 11.1385135135135 12.4763513513514 32.0135135135135 38.0472972972973 15.5371621621622 9.3277027027027 13.7601351351351 14.3513513513514 17.1790540540541 18.1722972972973 23.1486486486486 23.9864864864865 21.8783783783784 16.5777027027027 6.89527027027027 5.79391891891892 12.8277027027027 24.3175675675676 75.652027027027 99.8175675675676 48.0506756756757 10.9189189189189 3.83108108108108 3.64527027027027 4.70945945945946 11.9391891891892 58.5844594594595 126 76.4797297297297 10.1925675675676 9.25675675675676 6.30067567567568 4.83445945945946 6.53378378378378 37.2432432432432 90.3006756756757 44.0878378378378 12.1925675675676 12.9054054054054 16.7567567567568 15.1891891891892 9.11824324324324 11.8783783783784 16.722972972973 18.4290540540541 11.0371621621622 13.0033783783784 13.2060810810811 14.3817567567568 11.8885135135135 19.8378378378378 42.0236486486486 27.6756756756757 11.5709459459459 5.40878378378378 5.51013513513514 8.26013513513514 13.722972972973 48.1621621621622 93.7601351351351 37.277027027027 6.51013513513514 4.16891891891892 2.56081081081081 4.10472972972973 8.74662162162162 46.7804054054054 90.3344594594595 37.4831081081081 8.73648648648649
"8" 11.9223300970874 9.78640776699029 13.0242718446602 18.2864077669903 13.495145631068 9.1504854368932 16.2087378640777 22.2912621359223 16.4563106796117 11.2135922330097 13.0533980582524 20.752427184466 16.9320388349515 13.9417475728155 24.4660194174757 34.626213592233 33.1456310679612 10.2087378640777 8.17961165048544 10.7572815533981 8.0873786407767 10.752427184466 35.7135922330097 81.5242718446602 33.2572815533981 6.99514563106796 4.68932038834951 4.83980582524272 4.18932038834951 7.22815533980583 39.0922330097087 93.6116504854369 16.7184466019417 10.4077669902913 17.1747572815534 21.6601941747573 14.8203883495146 9.93203883495146 21.2087378640777 38.504854368932 39.5873786407767 17.3495145631068 15.9174757281553 12.9368932038835 14.9514563106796 14.495145631068 46.1359223300971 84.5194174757282 59.7038834951456 11.621359223301 6.79126213592233 6.59708737864078 6.7378640776699 10.126213592233 57.7864077669903 125.640776699029 29.7184466019417 4.47572815533981 7.33495145631068 10.3009708737864 6.21844660194175 9.1504854368932 46.2766990291262 106.533980582524 24.3543689320388 5.54854368932039 10.6893203883495 13.9757281553398 9.7378640776699 8.22815533980583 33.9320388349515 87.7038834951456 42.9757281553398 8.22815533980583 7.77184466019417 7.1747572815534 7.12135922330097 9.03398058252427 65.0970873786408 126.980582524272 44.1990291262136 9.19417475728155 7.48543689320388 12.7184466019417 7.81067961165049 9.16504854368932 54.0194174757282 116.805825242718 18.4223300970874 7.87378640776699 12.0970873786408 19.6990291262136 9.46601941747573 7.40291262135922 27.5 60.378640776699 29.1747572815534 3.64077669902913 3.37378640776699 4.32038834951456 3.70388349514563 6.09223300970874 40.7038834951456 108.616504854369 29.004854368932 5.48543689320388 6.81553398058252 8.89805825242718 5.11650485436893 4.89320388349515 37.7330097087379 106.679611650485 16.6504854368932 5.95145631067961 11.2233009708738 19.621359223301 11.3009708737864 7.43203883495146 23.3543689320388 56.9174757281553 11.378640776699 7.13106796116505 12.0194174757282 23.8883495145631 10.873786407767 7.10679611650485 14.8446601941748 25.1553398058252
"9" 5.92579505300353 25.7950530035336 92.0212014134276 34.4558303886926 7.51590106007067 5.1696113074205 12.8374558303887 7.60070671378092 7.62190812720848 32.9434628975265 111.515901060071 41.6572438162544 6.56537102473498 5.69964664310954 14.1378091872792 7.53710247349823 6.28268551236749 34.321554770318 112.159010600707 40.4028268551237 7.06713780918728 7.1660777385159 14.5936395759717 6.20848056537102 7.31448763250883 33.3745583038869 93.9328621908127 25.0636042402827 5.24028268551237 5.84098939929329 11.4098939929329 6.86219081272085 6.13074204946996 10.3038869257951 43.5795053003534 23.226148409894 11.9964664310954 25.6678445229682 69.8197879858657 25.8162544169611 15.5971731448763 17.5795053003534 46.9752650176678 19.7420494699647 10.4558303886926 29.0989399293286 92.8833922261484 59.0035335689046 10.3710247349823 17.6678445229682 42.0035335689046 17.4770318021201 13.3533568904594 56.9151943462898 96.6183745583039 34.0671378091873 10.8091872791519 19.8621908127208 36.660777385159 10.6890459363958 6.86572438162544 28.0600706713781 74.8445229681979 28.9964664310954 9.21908127208481 5.42402826855124 10.6395759717314 6.25441696113074 8.84452296819788 31.547703180212 99.5618374558304 42.0777385159011 21.6113074204947 11.1590106007067 15.1872791519435 8.72791519434629 8.07773851590106 32.113074204947 107.247349823322 70.208480565371 11.0636042402827 8.87279151943463 14.3745583038869 11.4381625441696 16.8162544169611 59.9222614840989 103.837455830389 41.3886925795053 6.80212014134276 5.39575971731449 9.02826855123675 6.15194346289753 8.69964664310954 43.1696113074205 97.0530035335689 32.1378091872792 10.7632508833922 9.45229681978799 19.7067137809187 10.6183745583039 7.37455830388693 13.7314487632509 43.7526501766784 19.8551236749117 10.1166077738516 13.5759717314488 27.9222614840989 13.6042402826855 7.67844522968198 16.9540636042403 47.1802120141343 21.7809187279152 9.46996466431095 12.8727915194346 28.8056537102473 15.8798586572438 11.3816254416961 19.8515901060071 41.3604240282686 17.1095406360424 8.16254416961131 10.3462897526502 22.530035335689 12.5441696113074 10.5053003533569 17.1272084805654 35.0035335689046 13.3286219081272
"10" 9.81904761904762 7.1047619047619 13.231746031746 10.9301587301587 9.18412698412698 6.17142857142857 7.36190476190476 8.1968253968254 19.9460317460317 10.8253968253968 13.7460317460317 8.92063492063492 7.31746031746032 6.73333333333333 21.7111111111111 35.5333333333333 15.1873015873016 9.72380952380952 10.4666666666667 5.81587301587302 3.13333333333333 6.74285714285714 73.6666666666667 65.9015873015873 11.2571428571429 6.71746031746032 7.7047619047619 3.21269841269841 2.46349206349206 11.1047619047619 86.6698412698413 54.5873015873016 22.7936507936508 10.4730158730159 11.0126984126984 10.3174603174603 10.0952380952381 7.02222222222222 8.35238095238095 14.4698412698413 98.384126984127 34.6888888888889 10.0063492063492 3.97777777777778 3.32380952380952 3.40634920634921 44.9142857142857 123.704761904762 31.3904761904762 25.4380952380952 36.4063492063492 6.50793650793651 2.23174603174603 8.48888888888889 123.993650793651 123.571428571429 8.27301587301587 8.96825396825397 37.9428571428571 15.384126984127 7.88888888888889 20.8952380952381 110.561904761905 64.1365079365079 21.6952380952381 12.815873015873 8.87936507936508 7.51428571428571 9.2984126984127 9.01587301587302 10.352380952381 12.9714285714286 92.1746031746032 116.926984126984 58.8412698412698 5.0984126984127 4.20952380952381 3.46984126984127 6.38412698412698 31.5365079365079 27.0539682539683 106.863492063492 130.666666666667 19.7142857142857 2.1968253968254 2.5047619047619 14.7714285714286 21.6285714285714 6.39047619047619 45.8571428571429 123.71746031746 37.7619047619048 6.1047619047619 3.7015873015873 10.5619047619048 6.04126984126984 10.6698412698413 6.86349206349206 6.5047619047619 5.64761904761905 8.63174603174603 10.2634920634921 12.5777777777778 9.2952380952381 19.9365079365079 24.1396825396825 17.9079365079365 6.68888888888889 9.00952380952381 9.86031746031746 13.7619047619048 13.0634920634921 12.6666666666667 40.384126984127 56 7.66984126984127 4.09523809523809 7.48253968253968 14.368253968254 10.4222222222222 9.3015873015873 31.0698412698413 58.0666666666667 10.9873015873016 2.89206349206349 4.15238095238095 11.368253968254 6.73968253968254
